报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-06-13,,,10转2股派2.5元(含税),,,3333.50万,取消分红,37.31%,--
2017中报,2017-08-26,2017-09-13,2017-09-20,10转2股派2.5元(含税),2017-09-25,2017-09-26,3333.50万,实施方案,147.06%,0.66%
2017年报,2018-04-24,2018-05-17,2018-05-24,10派1.5元(含税),2018-05-29,2018-05-30,2400.12万,实施方案,30.61%,0.87%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-10,2019-05-07,2019-05-22,10派1.65元(含税),2019-05-27,2019-05-28,2677.05万,实施方案,30.56%,1.44%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-16,2020-05-07,2020-05-16,10派1.70元(含税),2020-05-21,2020-05-22,2757.82万,实施方案,30.36%,1.35%
2020中报,2020-08-18,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-07,2021-05-14,10派2.1元(含税),2021-05-19,2021-05-20,3406.41万,实施方案,30.88%,1.62%
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-19,2022-06-07,10派2元(含税),2022-06-10,2022-06-13,3244.20万,实施方案,36.36%,1.53%
2022中报,2022-08-18,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-14,2023-05-11,2023-05-30,10转4股派5元(含税),2023-06-05,2023-06-06,8110.51万,实施方案,70.42%,2.19%
2023中报,2023-08-05,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-18,2024-05-10,2024-05-30,10转2股派4元(含税),2024-06-06,2024-06-07,9083.77万,实施方案,30.3%,--
