报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2020年报,2021-04-27,2021-05-21,2021-06-29,10派1.68元(含税),2021-07-05,2021-07-06,2016.00万,实施方案,7.62%,0.05%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-15,2022-05-13,2022-05-21,10派3.4元(含税),2022-05-26,2022-05-27,4080.00万,实施方案,10.01%,0.28%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-28,2023-05-17,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-28,2024-05-17,2024-06-18,10派1.6元(含税),2024-06-21,2024-06-24,1906.78万,实施方案,15.48%,0.11%
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024三季报,2024-10-25,2024-11-13,2024-12-05,10派7.6元(含税),2024-12-11,2024-12-12,9094.41万,实施方案,31.56%,0.26%
2024年报,2025-04-25,,,10转4股派12元(含税),,,1.44亿,董事会预案,31.1%,--
