报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-25,2016-05-19,2016-06-07,10派2元(含税),2016-06-15,2016-06-16,2563.38万,实施方案,16.95%,0.37%
2016中报,2016-07-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-18,2017-05-10,2017-06-01,10派2.00元(含税),2017-06-06,2017-06-07,2563.38万,实施方案,21.05%,0.6%
2017中报,2017-08-08,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-16,2018-05-21,10送5股派2元(含税),2018-05-24,2018-05-25,2563.38万,实施方案,19.61%,0.63%
2018中报,2018-08-14,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-19,2019-05-11,2019-05-22,10转7股派2元(含税),2019-05-28,2019-05-29,3845.06万,实施方案,21.28%,1.29%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-30,2020-05-22,2020-05-29,10派1.50元(含税),2020-06-05,2020-06-08,4902.46万,实施方案,19.23%,1.85%
2020中报,2020-08-11,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-20,2021-05-27,10派2.00元(含税),2021-06-02,2021-06-03,7770.33万,实施方案,27.03%,2.34%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-18,2022-06-29,10派3.00元(含税),2022-07-05,2022-07-06,1.17亿,实施方案,37.97%,3.55%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-10,2023-06-07,10派3元(含税),2023-06-13,2023-06-14,1.17亿,实施方案,33.71%,3.22%
2023中报,2023-08-08,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-16,2024-05-08,2024-06-27,10派3元(含税),2024-07-03,2024-07-04,1.17亿,实施方案,31.91%,3.75%
2024中报,2024-08-22,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-22,2025-05-14,,10派3.50元(含税),,,1.36亿,股东大会预案,39.33%,--
