报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-26,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-16,2018-06-13,10转5股派1.00元(含税),2018-06-19,2018-06-20,1386.21万,实施方案,16.13%,0.53%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-17,2019-06-27,10派0.8元(含税),2019-07-04,2019-07-05,1665.94万,实施方案,20%,0.79%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-03,2020-04-25,2020-06-02,10派0.7元(含税),2020-06-08,2020-06-09,1456.76万,实施方案,16.67%,0.61%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-15,2021-05-11,2021-06-12,10派0.35元(含税),2021-06-18,2021-06-21,728.20万,实施方案,15.91%,0.38%
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-14,2022-06-10,10派0.27元(含税),2022-06-16,2022-06-17,561.75万,实施方案,15%,0.3%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-01,2023-04-22,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-04,2024-04-26,2024-05-30,10派0.1元(含税),2024-06-05,2024-06-06,208.06万,实施方案,25%,--
