报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-18,2018-05-09,2018-05-30,10派12.5元(含税),2018-06-05,2018-06-06,3.50亿,实施方案,128.87%,4.68%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-25,2019-05-31,10派1.25元(含税),2019-06-05,2019-06-06,3453.63万,实施方案,19.53%,0.91%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-21,2020-05-25,10派3元(含税),2020-05-29,2020-06-01,8288.69万,实施方案,34.09%,2.08%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-17,2021-05-12,2021-06-03,10派7元(含税),2021-06-09,2021-06-10,1.93亿,实施方案,82.35%,4.41%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-23,2022-06-10,10派7元(含税),2022-06-15,2022-06-16,1.96亿,实施方案,700%,5.58%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-17,2023-05-23,10派6元(含税),2023-05-29,2023-05-30,1.68亿,实施方案,176.47%,4.51%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-17,2024-05-21,10派6元(含税),2024-05-27,2024-05-28,1.68亿,实施方案,82.19%,4.81%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-22,,10派3元(含税),,,8379.93万,股东大会预案,174.22%,--
