报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-16,2015-05-09,2015-06-18,10派0.60元(含税),2015-06-25,2015-06-26,728.04万,实施方案,13.95%,0.12%
2015中报,2015-08-26,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-11,2016-05-04,2016-05-06,10转10股派0.53元(含税),2016-05-11,2016-05-12,643.10万,实施方案,19.63%,0.19%
2016中报,2016-08-24,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-28,2017-05-23,2017-07-12,10派0.303253元(含税),2017-07-17,2017-07-18,1023.33万,实施方案,16.85%,0.27%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-19,2018-07-06,10派0.42元(含税),2018-07-11,2018-07-12,1416.29万,实施方案,20%,0.6%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-21,2019-07-05,10派0.5元(含税),2019-07-11,2019-07-12,1681.63万,实施方案,20%,0.83%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-21,2020-07-07,10派0.54元(含税),2020-07-13,2020-07-14,1816.16万,实施方案,20%,0.75%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-28,2021-05-22,2021-07-08,10派0.62元(含税),2021-07-13,2021-07-14,2698.66万,实施方案,15.5%,1%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-17,2022-07-01,10派0.77元(含税),2022-07-06,2022-07-07,3351.57万,实施方案,20.26%,1.31%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-06-27,2023-08-17,10派0.46元(含税),2023-08-23,2023-08-24,2002.23万,实施方案,20%,0.8%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-06-13,,10派0.67元(含税),,,2916.30万,股东大会预案,30.45%,--
