报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-07-24,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-22,2016-05-13,2016-05-20,10转30股,2016-05-27,2016-05-30,--,实施方案,--,--
2016中报,2016-09-07,2016-09-26,2016-10-11,10派1.3元(含税),2016-10-17,2016-10-18,636.30万,实施方案,26%,--
2016年报,2017-03-20,2017-04-11,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-28,2017-09-14,2017-10-20,10派2.1元(含税),2017-10-26,2017-10-27,1027.87万,实施方案,31.34%,--
2017年报,2018-04-18,2018-05-21,2018-06-12,10派0.5元(含税),2018-06-20,2018-06-21,326.33万,实施方案,3.91%,0.1%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-28,2019-04-22,2019-04-26,10转8股派1.80元(含税),2019-05-07,2019-05-08,1174.79万,实施方案,19.78%,0.39%
2019中报,2019-08-22,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-18,2020-04-07,2020-04-21,10转7股派1元(含税),2020-04-28,2020-04-29,1174.79万,实施方案,11.36%,0.16%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-02,2021-03-30,2021-04-01,10转8股派0.75元(含税),2021-04-07,2021-04-08,1590.19万,实施方案,9.66%,0.18%
2021中报,2021-08-21,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-25,2022-05-23,2022-05-25,10转8股派0.45元(含税),2022-06-01,2022-06-02,1717.40万,实施方案,11.88%,0.24%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-15,2023-05-19,10转1.999999股派0.249999元(含税),2023-05-25,2023-05-26,1986.59万,实施方案,10.39%,0.21%
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-22,2024-05-13,2024-06-25,10派0.21元(含税),2024-07-01,2024-07-02,2015.47万,实施方案,13.78%,--
