报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018年报,2019-04-29,2019-05-22,2019-06-13,10派1.50元(含税),2019-06-20,2019-06-21,6332.65万,实施方案,24.64%,0.59%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-21,2020-06-01,10转5股派6元(含税),2020-06-04,2020-06-05,2.53亿,实施方案,75.54%,1.68%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-26,2021-06-09,10派8.8元(含税),2021-06-15,2021-06-16,5.57亿,实施方案,48.09%,4.41%
2021中报,2021-08-30,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-21,2022-06-01,10派2.1元(含税),2022-06-08,2022-06-09,1.33亿,实施方案,30.88%,1.66%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-26,2023-06-07,10派0.6元(含税),2023-06-13,2023-06-14,3799.59万,实施方案,9.34%,0.58%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-30,2024-05-25,2024-06-12,10派0.270508元(含税),2024-06-18,2024-06-19,1679.17万,实施方案,15.52%,0.39%
2024中报,2024-08-31,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,,,10派0.6元(含税),,,3712.55万,董事会预案,10.17%,--
