报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-10,2021-05-20,10转5股派15.00元(含税),2021-05-26,2021-05-27,9000.00万,实施方案,19.31%,0.32%
2021中报,2021-08-03,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-13,2022-05-18,10转5股派15元(含税),2022-05-24,2022-05-25,1.34亿,实施方案,16.27%,1.2%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-04-27,2023-05-17,10派5元(含税),2023-05-23,2023-05-24,6687.43万,实施方案,11.2%,0.59%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-30,2024-04-22,2024-04-26,10派20元(含税),2024-05-07,2024-05-08,2.65亿,实施方案,52.53%,3.03%
2024中报,2024-08-17,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-19,2025-05-09,2025-05-14,10派10元(含税),2025-05-19,2025-05-20,1.30亿,实施方案,33.03%,--
