报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-23,2018-06-01,2018-07-12,10送10.00股派6.00元(含税),2018-07-20,2018-07-23,1996.50万,实施方案,83.33%,--
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-26,2019-04-23,2019-05-08,10派6.00元(含税),2019-05-15,2019-05-16,3993.00万,实施方案,59.41%,--
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-19,2020-06-09,10派5.0元(含税),2020-06-17,2020-06-18,3327.50万,实施方案,44.25%,--
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-26,2021-04-22,2021-05-20,10派5.0元(含税),2021-05-27,2021-05-28,3327.50万,实施方案,42.02%,--
2021年报,2022-04-18,2022-05-19,2022-06-15,10转3股派3元(含税),2022-06-22,2022-06-23,2662.50万,实施方案,30.93%,1.06%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-24,2023-06-10,10转3股派3元(含税),2023-06-15,2023-06-16,3461.25万,实施方案,37.97%,1.24%
2023中报,2023-08-28,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-10,2024-05-17,2024-06-21,10转3股派3元(含税),2024-06-26,2024-06-27,4499.63万,实施方案,52.63%,--
