报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-03-20,2018-05-25,2018-06-08,10派3.10元(含税),2018-06-15,2018-06-19,2342.26万,实施方案,24.41%,0.88%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-18,2019-05-17,2019-06-24,10转4股派3.40元(含税),2019-06-27,2019-06-28,2568.93万,实施方案,30.36%,1.09%
2019中报,2019-08-22,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-16,2020-05-09,2020-06-19,10派1.80元(含税),2020-06-24,2020-06-29,1904.03万,实施方案,31.58%,0.66%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-16,2021-04-07,2021-04-15,10派2.40元(含税),2021-04-20,2021-04-21,2538.70万,实施方案,30.77%,0.8%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-19,2022-06-02,10派1.6元(含税),2022-06-09,2022-06-10,1860.69万,实施方案,29.09%,0.22%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-09,2023-05-26,10派1.7元(含税),2023-06-01,2023-06-02,1974.86万,实施方案,30.91%,0.28%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,2024-06-26,10派2.0001元(含税),2024-07-01,2024-07-02,2771.83万,实施方案,25.98%,--
