报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-27,2017-05-19,2017-05-31,10派2.0元(含税),2017-06-06,2017-06-07,1716.00万,实施方案,33.9%,0.66%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-05-19,2018-05-24,10派2.00元(含税),2018-05-29,2018-05-30,1716.00万,实施方案,30.77%,0.8%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-12,2019-05-10,2019-06-12,10转3.987169股派4.983961元(含税),2019-06-17,2019-06-18,4350.50万,实施方案,72.23%,2.64%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-15,2020-05-09,2020-05-15,10转4股派3.00元(含税),2020-05-20,2020-05-21,3662.82万,实施方案,57.69%,1.75%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-15,2021-05-12,2021-05-19,10派3.5元(含税),2021-05-24,2021-05-25,5982.61万,实施方案,85.37%,1.71%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-25,2022-06-08,10派5元(含税),2022-06-13,2022-06-14,8620.93万,实施方案,89.29%,2.06%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-20,2023-05-26,10派3元(含税),2023-06-01,2023-06-02,5198.21万,实施方案,68.18%,1.22%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-03,2024-05-23,2024-06-19,10派6元(含税),2024-06-26,2024-06-27,1.05亿,实施方案,81.08%,4.65%
2024中报,2024-08-29,,2024-10-09,10派1.6元(含税),2024-10-14,2024-10-15,2804.17万,实施方案,53.33%,0.65%
2024三季报,2024-12-30,,2025-01-08,10派1.1元(含税),2025-01-15,2025-01-16,1928.34万,实施方案,22.92%,0.23%
2024年报,2025-04-15,2025-05-19,,10转3股,,,--,股东大会预案,--,--
