报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-03-27,2017-04-24,2017-05-12,10派1.5元(含税),2017-05-19,2017-05-22,1000.05万,实施方案,11.54%,0.22%
2017中报,2017-08-25,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-26,2018-04-27,2018-05-09,10转4.8股派1.5元(含税),2018-05-14,2018-05-15,1039.05万,实施方案,11.28%,0.14%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-29,2019-04-26,2019-05-13,10转4.80股派1.50元(含税),2019-05-16,2019-05-17,1537.64万,实施方案,12.93%,0.15%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-21,2020-04-30,10转4股派1.5元(含税),2020-05-08,2020-05-11,2274.60万,实施方案,15.79%,0.17%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-27,2021-05-18,10转2股派1.5元(含税),2021-05-21,2021-05-24,3257.72万,实施方案,13.51%,0.18%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-06-09,2022-07-11,10派1.5元(含税),2022-07-14,2022-07-15,3853.68万,实施方案,12.5%,0.43%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-21,2023-04-11,2023-05-18,10派1.5元(含税),2023-05-23,2023-05-24,3845.49万,实施方案,17.44%,0.21%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-04-19,2024-05-28,10派1.5元(含税),2024-06-03,2024-06-04,3870.88万,实施方案,21.74%,--
