报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-28,2015-05-12,2015-06-17,10派0.21元(含税),2015-06-24,2015-06-25,1335.60万,实施方案,13.65%,0.09%
2015中报,2015-08-15,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-15,2016-05-11,2016-06-17,10派0.33元(含税),2016-06-22,2016-06-23,2098.80万,实施方案,32.04%,0.15%
2016中报,2016-08-20,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-18,2017-05-19,10派0.64元(含税),2017-05-24,2017-05-25,4070.40万,实施方案,32.16%,0.24%
2017中报,2017-08-17,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-21,2018-04-11,2018-04-27,10派0.11元(含税),2018-05-04,2018-05-07,699.60万,实施方案,32.07%,0.06%
2018中报,2018-08-20,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-20,2019-04-10,2019-05-31,10派0.10元(含税),2019-06-05,2019-06-06,636.00万,实施方案,65.36%,0.07%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-31,2020-04-22,2020-05-21,10派0.2元(含税),2020-05-27,2020-05-28,1272.00万,实施方案,30.96%,0.15%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-24,2021-04-21,2021-06-10,10派0.37元(含税),2021-06-17,2021-06-18,2353.20万,实施方案,30.38%,0.29%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-07,2022-04-28,2022-06-14,10派0.35元(含税),2022-06-20,2022-06-21,2249.32万,实施方案,30.28%,0.26%
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-24,2023-04-15,2023-06-03,10派0.58元(含税),2023-06-08,2023-06-09,5352.55万,实施方案,26.72%,0.45%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,,不分配不转增,,,--,股东大会预案,--,--
