报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1994-05-25,1994-06-28,1994-07-09,10派1.4元(含税),1994-07-15,1994-07-18,965.00万,实施方案,--,4.56%
1994年报,1995-04-08,1995-05-31,1995-06-06,10送1股派1.38元(含税),1995-06-09,1995-06-12,951.00万,实施方案,56.49%,1.58%
1995年报,1996-04-04,1996-05-09,,不分配不转增,,,--,股东大会预案,--,--
1996中报,1996-11-12,,,不分配不转增,,,--,董事会预案,--,--
1996年报,1997-04-15,1997-05-20,1997-05-21,10送2股转4股,1997-05-26,1997-05-27,--,实施方案,--,--
1997年报,1998-03-17,1998-05-05,,不分配不转增,,,--,股东大会预案,--,--
1998中报,1998-08-04,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-04-15,1999-06-30,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-08-16,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-03-28,2000-04-29,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-08-03,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-29,2001-05-08,,不分配不转增,,,--,股东大会预案,--,--
2001中报,2001-08-16,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-16,2002-07-02,,不分配不转增,,,--,股东大会预案,--,--
2002中报,2002-08-13,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-29,2003-05-31,,不分配不转增,,,--,股东大会预案,--,--
2003中报,2003-07-18,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-02-28,2004-03-31,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-28,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-18,2005-05-21,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-18,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-09,2006-07-01,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-08-25,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-28,2007-06-20,2007-07-25,10派1元(含税),2007-07-30,2007-07-31,1213.47万,实施方案,15.87%,0.3%
2007中报,2007-08-30,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-28,2008-06-17,2008-07-07,10送3股转2股派0.34元(含税),2008-07-10,2008-07-11,5234.53万,实施方案,4%,0.1%
2008中报,2008-08-08,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-11,2009-06-23,2009-08-03,10派0.7元(含税),2009-08-06,2009-08-07,1645.59万,实施方案,12.07%,0.35%
2009中报,2009-08-15,,,不分配不转增,,,--,董事会预案,--,--
