报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-10,2017-05-03,2017-05-22,10派2.8元(含税),2017-05-25,2017-05-26,1680.00万,实施方案,22.76%,0.41%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-23,2018-05-16,2018-05-28,10转3股派5.3元(含税),2018-05-31,2018-06-01,3237.20万,实施方案,28.96%,0.9%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-23,2019-05-14,2019-05-29,10派4元(含税),2019-06-05,2019-06-06,3180.28万,实施方案,30.53%,1.39%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-23,2020-05-14,2020-06-02,10转3股派5元(含税),2020-06-08,2020-06-09,3974.14万,实施方案,30.3%,1.59%
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-18,2021-06-04,10转3股派5元(含税),2021-06-10,2021-06-11,5113.89万,实施方案,34.72%,1.75%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-05-23,2022-06-10,10派3元(含税),2022-06-15,2022-06-16,3988.83万,实施方案,28.3%,1.61%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-24,2023-06-14,10派3.5元(含税),2023-06-19,2023-06-20,4728.78万,实施方案,29.91%,1.42%
2023中报,2023-08-29,2023-09-14,2023-09-21,10派1.5元(含税),2023-09-26,2023-09-27,2026.62万,实施方案,21.74%,0.66%
2024中报,2024-04-27,2024-05-22,,现金分红金额下限:2024年半年度合并报表归属于上市公司普通股股东的净利润的15%。现金分红金额上限:2024年半年度合并报表归属于上市公司普通股股东的净利润的30%,,,--,股东大会预案,--,--
2023年报,2024-04-27,2024-05-22,2024-06-07,10派4元(含税),2024-06-13,2024-06-14,5350.95万,实施方案,28.99%,1.97%
