报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-10,2018-05-04,2018-05-18,10转10股派8元(含税),2018-05-25,2018-05-28,1.17亿,实施方案,54.79%,1.19%
2018中报,2018-08-08,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-09,2019-05-28,10派0.75元(含税),2019-06-03,2019-06-04,2189.63万,实施方案,10.42%,0.51%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-16,2020-05-09,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-16,2021-05-12,2021-05-26,10转4.5股派5元(含税),2021-05-31,2021-06-01,1.45亿,实施方案,42.02%,1.76%
2021中报,2021-08-30,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-05-21,2022-07-08,10转4.2股派4.8元(含税),2022-07-13,2022-07-14,2.02亿,实施方案,40%,2.76%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-05-16,2023-06-13,10派0.35元(含税),2023-06-19,2023-06-20,2081.71万,实施方案,31.82%,0.22%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-21,2024-06-01,10派2元(含税),2024-06-06,2024-06-07,1.19亿,实施方案,42.55%,2.27%
2024中报,2024-08-30,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-17,2025-05-08,2025-05-21,10派2.00元(含税),2025-05-26,2025-05-27,1.19亿,实施方案,-86.96%,--
