报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018年报,2019-04-13,2019-05-07,2019-06-12,10转3股派2.5元(含税),2019-06-18,2019-06-19,2000.00万,实施方案,15.72%,0.57%
2019中报,2019-08-17,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-10,2020-05-01,2020-06-12,10派1.93元(含税),2020-06-18,2020-06-19,2007.20万,实施方案,19.69%,0.5%
2020中报,2020-08-15,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-21,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-29,2022-05-21,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-17,2023-05-31,10派1元(含税),2023-06-07,2023-06-08,1105.31万,实施方案,41.67%,0.14%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-23,2024-05-15,2024-06-05,10转4股派1.8元(含税),2024-06-12,2024-06-13,1993.53万,实施方案,25.71%,0.15%
2024中报,2024-08-17,2024-09-04,2024-09-05,10派0.53元(含税),2024-09-11,2024-09-12,821.70万,实施方案,15.14%,0.07%
2024年报,2025-04-24,,,不分配不转增,,,--,董事会预案,--,--
