报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017中报,2017-08-26,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-12,2018-05-11,2018-06-27,10派0.83元(含税),2018-07-03,2018-07-04,1494.00万,实施方案,17.66%,0.39%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-23,2019-05-29,2019-07-20,10派1.31元(含税),2019-07-25,2019-07-26,2358.00万,实施方案,20.15%,0.39%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-24,2020-05-29,2020-07-03,10派1.67元(含税),2020-07-09,2020-07-10,3044.19万,实施方案,19.74%,0.35%
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-23,2021-05-24,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-27,2021-09-15,2021-10-26,10派0.95元(含税),2021-11-01,2021-11-02,1870.43万,实施方案,16.68%,0.16%
2021年报,2022-04-22,2022-06-08,2022-07-14,10派2.07元(含税),2022-07-20,2022-07-21,4074.53万,实施方案,15.29%,0.46%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-23,2023-06-30,10派1.17元(含税),2023-07-06,2023-07-07,2302.63万,实施方案,7.88%,0.34%
2023中报,2023-08-25,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-23,2024-07-03,10派0.8元(含税),2024-07-10,2024-07-11,1574.45万,实施方案,7.85%,0.55%
2024中报,2024-08-30,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-23,,10派1.6元(含税),,,3148.90万,股东大会预案,15.33%,--
