报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-18,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-26,2016-06-02,2016-06-27,10派0.80元(含税),2016-06-30,2016-07-01,3270.40万,实施方案,10.13%,0.34%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-21,2017-06-10,2017-06-30,10派2.5元(含税),2017-07-05,2017-07-06,1.02亿,实施方案,36.76%,1.36%
2017中报,2017-08-24,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-26,2018-06-01,2018-07-10,10转4股派4元(含税),2018-07-16,2018-07-17,1.67亿,实施方案,43.96%,2.97%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-26,2019-06-01,2019-06-20,10派1.8元(含税),2019-06-25,2019-06-26,1.02亿,实施方案,52.94%,2.32%
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-27,2020-06-12,10派1.8元(含税),2020-06-18,2020-06-19,1.00亿,实施方案,81.82%,2.43%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-29,2021-05-20,2021-06-09,10派2.7元(含税),2021-06-15,2021-06-16,1.50亿,实施方案,192.86%,3.95%
2021中报,2021-08-31,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-28,2022-05-19,2022-06-29,10派2.5元(含税),2022-07-04,2022-07-05,1.44亿,实施方案,500%,4.44%
2022中报,2022-08-16,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-20,2023-06-30,10派3.5元(含税),2023-07-06,2023-07-07,2.02亿,实施方案,-583.33%,5.53%
2023中报,2023-08-16,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-16,2024-05-14,2024-06-25,10派2元(含税),2024-07-01,2024-07-02,1.14亿,实施方案,222.22%,--
