报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1994-03-01,1994-03-29,1994-04-30,10送5股派1.2元,1994-05-06,1994-05-09,890.00万,实施方案,15.33%,0.55%
1994年报,1995-03-27,1995-05-03,1995-09-27,10送1股派2.5元(含税),1995-09-29,1995-10-04,3337.00万,实施方案,42.24%,1.67%
1995年报,1996-04-17,1996-05-22,1996-07-08,10派1.8元(含税),1996-07-11,1996-07-12,3032.00万,实施方案,--,1.95%
1996年报,1997-04-30,1997-05-31,,不分配不转增,,,--,股东大会预案,--,--
1997中报,1997-10-28,1997-12-06,1997-12-09,10转增3股,1997-12-12,1997-12-15,--,实施方案,--,--
1997年报,1998-02-09,1998-03-21,1998-03-27,10送2股,1998-04-02,1998-04-03,--,实施方案,--,--
1998年报,1999-03-03,1999-04-13,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-08-05,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-03-13,2000-04-26,2000-05-10,10送4股,2000-05-16,2000-05-17,--,实施方案,--,--
2000中报,2000-08-17,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-12,2001-04-13,2001-05-16,10派2元(含税),2001-05-22,2001-05-23,7357.00万,实施方案,26.14%,1.02%
2001中报,2001-08-09,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-23,2002-04-24,2002-05-18,10派1.65元(含税),2002-05-23,2002-05-24,7389.79万,实施方案,26.92%,1.35%
2002中报,2002-08-20,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-09,2003-06-24,2003-08-05,10股派1元(含税),2003-08-08,2003-08-11,4478.66万,实施方案,23.75%,1.1%
2003中报,2003-08-15,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-10,2004-07-01,2004-08-17,10派1元(含税),2004-08-20,2004-08-23,4478.66万,实施方案,125%,2.09%
2004中报,2004-08-17,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-30,2005-06-28,2005-08-05,10派2.2元(含税),2005-08-10,2005-08-11,9853.05万,实施方案,244.44%,5.7%
2005中报,2005-08-30,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-21,2006-06-23,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-07-29,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-28,2007-05-19,2007-06-29,10派1.5元(含税),2007-07-04,2007-07-05,6717.99万,实施方案,45.9%,0.76%
2007中报,2007-07-25,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-02-01,2008-03-15,2008-03-19,10派5元(含税),2008-03-24,2008-03-25,2.24亿,实施方案,46.65%,2.6%
2008中报,2008-07-31,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-30,2009-05-23,2009-06-02,10转8股派4.5元(含税),2009-06-05,2009-06-08,2.02亿,实施方案,54.42%,2.35%
2009中报,2009-08-28,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-20,2010-05-22,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-20,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-18,2011-04-08,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-08-20,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-10,2012-05-22,2012-07-03,10派0.5元(含税),2012-07-06,2012-07-09,4030.79万,实施方案,26.65%,1.04%
2012中报,2012-08-31,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-22,2013-04-17,2013-05-28,10派0.50元(含税),2013-05-31,2013-06-03,4030.79万,实施方案,36.28%,1.27%
