报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-04-19,2016-05-24,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-15,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-24,2017-05-16,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-08,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-16,2018-05-07,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-20,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-16,2019-05-06,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-26,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-16,2020-04-07,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-26,2020-09-10,2020-09-10,10派10元(含税),2020-09-17,2020-09-18,5944.04万,实施方案,243.9%,--
2020年报,2021-04-26,2021-05-25,2021-05-25,10派15.0元(含税),2021-06-01,2021-06-02,8916.05万,实施方案,68.49%,--
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-25,2022-05-31,2022-06-09,10派15.0元(含税),2022-06-16,2022-06-17,8916.05万,实施方案,57.47%,--
2022中报,2022-08-11,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-18,2023-06-30,,不分配不转增,,,--,股东大会预案,--,--
2023一季报,2023-04-18,2023-06-30,2023-07-07,10派16元(含税),2023-07-14,2023-07-17,1.10亿,实施方案,640%,--
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-18,2024-05-20,2024-07-08,10转4股派16元(含税),2024-07-12,2024-07-15,1.10亿,实施方案,51.78%,--
2024中报,2024-08-16,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,,,10转4股派10元(含税),,,9607.17万,董事会预案,51.66%,--
