报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019年报,2020-04-22,2020-05-16,2020-05-29,10派3.6元(含税),2020-06-05,2020-06-08,1.44亿,实施方案,27.8%,0.59%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-22,2021-05-15,2021-05-26,10派5元(含税),2021-06-01,2021-06-02,2.00亿,实施方案,38.87%,0.75%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-18,2022-05-31,10派5元(含税),2022-06-06,2022-06-07,2.00亿,实施方案,51.44%,0.78%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-05-19,2023-06-08,10派5元(含税),2023-06-14,2023-06-15,2.02亿,实施方案,44.63%,0.85%
2023中报,2023-08-19,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-20,2024-05-16,2024-05-28,10派6元(含税),2024-06-03,2024-06-04,2.42亿,实施方案,39.53%,0.87%
2024中报,2024-08-24,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-17,,10派6.5元(含税),,,2.63亿,股东大会预案,33.75%,--
