报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1997年报,1998-04-20,1998-06-26,1998-08-18,10派2元(含税),1998-08-21,1998-08-24,1.17亿,实施方案,71.43%,2.94%
1998中报,1998-08-13,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-04-08,1999-05-26,1999-08-21,10派1.9元(含税),1999-08-25,1999-08-26,1.11亿,实施方案,87.56%,2%
1999中报,1999-08-05,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-03-31,2000-06-29,2000-08-18,10派1.26元(含税),2000-08-23,2000-08-24,7371.00万,实施方案,84.56%,0.97%
2000中报,2000-08-18,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-28,2001-05-16,2001-06-22,10派1.3元(含税),2001-06-28,2001-06-29,7605.00万,实施方案,80.75%,0.82%
2001中报,2001-08-16,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-01,2002-04-27,2002-06-15,10派5元(含税),2002-06-20,2002-06-21,2.92亿,实施方案,77.76%,3.2%
2002中报,2002-08-22,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-01-29,2003-06-28,2003-07-19,10股派1元(含税),2003-07-25,2003-07-28,5850.00万,实施方案,10.53%,0.44%
2003中报,2003-07-26,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-21,2004-05-29,2004-07-13,10转增10股派10元(含税),2004-07-19,2004-07-20,6.22亿,实施方案,75.64%,4.11%
2004中报,2004-08-28,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-12,2005-06-29,2005-08-09,10派6.5元(含税),2005-08-12,2005-08-15,8.09亿,实施方案,120.44%,5.28%
2005中报,2005-08-26,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-18,2006-06-24,2006-07-07,10派6.5元(含税),2006-07-13,2006-07-14,8.09亿,实施方案,118.18%,6.88%
2006中报,2006-08-29,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-28,2007-05-19,2007-07-04,10派3元(含税),2007-07-11,2007-07-12,3.73亿,实施方案,52.9%,1.84%
2007中报,2007-08-30,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-30,2008-05-31,2008-06-18,10派2.39元(含税),2008-06-23,2008-06-24,2.98亿,实施方案,46.07%,3.09%
2008中报,2008-08-30,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-18,2009-06-20,2009-06-23,10派2.4元(含税),2009-06-26,2009-06-29,2.99亿,实施方案,52.15%,3.04%
2009中报,2009-08-27,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-28,2010-06-10,2010-06-12,10派2.2元(含税),2010-06-23,2010-06-24,2.74亿,实施方案,59.52%,3.1%
2010中报,2010-08-26,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-04-27,2011-05-26,2011-06-03,10送2股派0.3元(含税),2011-06-09,2011-06-10,3735.00万,实施方案,9.1%,0.4%
2011中报,2011-08-17,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-17,2012-04-10,2012-04-14,10转3股派3.5元(含税),2012-04-20,2012-04-23,5.23亿,实施方案,122.63%,6.33%
2012中报,2012-08-18,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-19,2013-04-10,2013-05-24,10派1元(含税),2013-05-29,2013-05-30,1.94亿,实施方案,47.37%,2.46%
2013中报,2013-08-21,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-16,2014-05-14,2014-06-14,10派0.33元(含税),2014-06-19,2014-06-20,6409.26万,实施方案,16.5%,0.68%
2014中报,2014-08-23,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-18,2015-05-13,2015-06-13,10派0.52元(含税),2015-06-18,2015-06-19,1.01亿,实施方案,22.96%,0.41%
2015中报,2015-08-15,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-16,2016-05-11,2016-06-29,10派0.25元(含税),2016-07-04,2016-07-05,4855.50万,实施方案,11.15%,0.38%
2016中报,2016-08-17,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-20,2017-05-13,2017-06-29,10派0.16元(含税),2017-07-04,2017-07-05,3107.52万,实施方案,8.84%,0.16%
2017中报,2017-08-18,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-20,2018-05-19,2018-06-29,10派0.21元(含税),2018-07-05,2018-07-06,4078.62万,实施方案,10%,0.38%
2018中报,2018-08-18,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-03,2019-04-27,2019-06-14,10派0.27元(含税),2019-06-20,2019-06-21,5243.94万,实施方案,11.74%,0.49%
2019中报,2019-08-15,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-09,2020-05-07,2020-05-27,10派0.15元(含税),2020-06-01,2020-06-02,2913.30万,实施方案,7.89%,0.34%
2020中报,2020-08-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-17,2021-05-13,2021-05-21,10派0.18元(含税),2021-05-27,2021-05-28,4048.49万,实施方案,10%,0.32%
2021中报,2021-08-14,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-09,2022-06-18,2022-07-09,10派0.30元(含税),2022-07-14,2022-07-15,6747.49万,实施方案,14.29%,0.6%
2022中报,2022-08-18,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-24,2023-06-09,10派0.45元(含税),2023-06-15,2023-06-16,1.01亿,实施方案,22.5%,0.91%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-09,2024-05-06,2024-05-16,10派1.82元(含税),2024-05-21,2024-05-22,7.80亿,实施方案,70%,--
