报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,AH分红总额,方案进度,股利支付率,税前分红率
2021年报,2022-03-31,2022-06-23,2022-08-11,10派1.47元(含税),2022-08-17,2022-08-18,12.32亿,实施方案,19.21%,0.64%
2022中报,2022-08-24,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-30,2023-06-16,2023-08-04,10派1.171元(含税),2023-08-11,2023-08-14,9.82亿,实施方案,20.05%,0.6%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-28,2024-06-07,2024-07-31,10派2.225元(含税),2024-08-05,2024-08-06,18.60亿,实施方案,30.6%,1.33%
2024中报,2024-08-29,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-29,,,10派2.278元(含税),,,11.49亿,董事会预案,30.23%,--
