报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019年报,2020-05-13,2020-06-03,2020-06-05,10派10元(含税),2020-06-10,2020-06-11,1.50亿,实施方案,52.91%,0.99%
2020中报,2020-08-01,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-18,2021-04-27,2021-05-08,10送7股派3元(含税),2021-05-13,2021-05-14,4504.80万,实施方案,13.04%,0.21%
2021中报,2021-07-23,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-16,2022-05-07,2022-05-11,10转3股派2元(含税),2022-05-17,2022-05-18,5105.44万,实施方案,12.12%,0.26%
2022中报,2022-08-02,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-20,2023-05-13,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-01,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-18,2024-06-05,10派0.7元(含税),2024-06-12,2024-06-13,2322.98万,实施方案,10.61%,0.28%
2024中报,2024-08-29,2024-09-14,2024-09-20,10派2.5元(含税),2024-09-26,2024-09-27,8296.34万,实施方案,125%,1.31%
2024年报,2025-04-25,,,10派0.23元(含税),,,763.26万,董事会预案,46%,--
