报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-25,2017-05-27,2017-06-15,10派2.3元(含税),2017-06-21,2017-06-22,5520.00万,实施方案,33.33%,1.16%
2017中报,2017-08-19,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-23,2018-05-18,2018-06-08,10派4.6元(含税),2018-06-14,2018-06-15,1.10亿,实施方案,54.12%,2.33%
2018中报,2018-08-29,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-18,2019-05-17,2019-06-20,10派6.6元(含税),2019-06-26,2019-06-27,1.58亿,实施方案,65.35%,2.47%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-17,2020-05-09,2020-05-20,10派12元(含税),2020-05-26,2020-05-27,2.88亿,实施方案,116.5%,6.65%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-20,2021-05-13,2021-05-24,10派10元(含税),2021-05-27,2021-05-28,2.40亿,实施方案,80%,5.1%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-29,2022-04-21,2022-05-13,10派10元(含税),2022-05-18,2022-05-19,2.40亿,实施方案,70.42%,5.92%
2022中报,2022-08-25,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-28,2023-04-25,2023-06-09,10派10元(含税),2023-06-15,2023-06-16,2.40亿,实施方案,90.09%,5.17%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-26,2024-04-24,2024-05-24,10派10元(含税),2024-05-29,2024-05-30,2.40亿,实施方案,86.96%,6.05%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-26,2025-04-24,2025-05-17,10派10元(含税),2025-05-22,2025-05-23,2.40亿,实施方案,96.15%,--
