报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-21,2017-05-17,2017-05-25,10派0.70元(含税),2017-06-02,2017-06-05,631.05万,实施方案,14.89%,0.22%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-21,2018-05-12,2018-05-21,10转7股派0.80元(含税),2018-05-25,2018-05-28,729.53万,实施方案,20%,0.23%
2018中报,2018-08-30,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-30,2019-04-23,2019-04-30,10转5股派0.50元(含税),2019-05-08,2019-05-09,775.13万,实施方案,20%,0.27%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-21,2020-05-27,10转3股派0.45元(含税),2020-06-01,2020-06-02,1026.02万,实施方案,18.75%,0.32%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-21,2021-04-24,10派0.9元(含税),2021-04-29,2021-04-30,2700.75万,实施方案,39.13%,0.8%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-18,2022-06-17,10派1元(含税),2022-06-23,2022-06-24,3000.56万,实施方案,47.62%,0.88%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-18,2023-06-06,10派0.2元(含税),2023-06-13,2023-06-14,600.06万,实施方案,11.76%,0.15%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-17,2024-07-04,10派0.14元(含税),2024-07-11,2024-07-12,417.98万,实施方案,11.67%,0.12%
2024中报,2024-08-27,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-26,2025-05-17,,不分配不转增,,,--,股东大会预案,--,--
