报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2017年报,2018-04-17,2018-05-08,2018-06-13,10转6股派3元(含税),2018-06-21,2018-06-22,2626.31万,实施方案,26.09%,0.59%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-19,2019-05-10,2019-05-30,10转6股派3.00元(含税),2019-06-05,2019-06-06,4226.33万,实施方案,56.6%,1.04%
2019中报,2019-08-30,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-08,2020-04-30,2020-05-15,10派1.50元(含税),2020-05-21,2020-05-22,3375.97万,实施方案,45.45%,1.06%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-26,2021-05-17,2021-06-22,10派1元(含税),2021-06-28,2021-06-29,2252.02万,实施方案,45.45%,0.62%
2021中报,2021-08-24,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-17,2022-05-27,10派1.2元(含税),2022-06-01,2022-06-02,3192.82万,实施方案,36.36%,0.87%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-16,2023-06-07,10派1元(含税),2023-06-14,2023-06-15,2674.71万,实施方案,47.62%,0.58%
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,2024-05-21,10派1.5元(含税),2024-05-28,2024-05-29,4033.15万,实施方案,62.5%,--
