报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2003年报,2004-03-18,2004-04-23,2004-06-09,10派1元(含税),2004-06-15,2004-06-16,700.00万,实施方案,33.33%,0.88%
2004中报,2004-08-12,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-03-29,2005-05-13,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-08-25,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-28,2006-05-09,,不分配不转增,,,--,股东大会预案,--,--
2006中报,2006-08-29,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-24,2007-05-16,2007-05-25,10转增5股,2007-05-30,2007-05-31,--,实施方案,--,--
2007中报,2007-08-10,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-03-25,2008-04-23,,不分配不转增,,,--,股东大会预案,--,--
2008中报,2008-08-19,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-03-20,2009-04-23,,不分配不转增,,,--,股东大会预案,--,--
2009中报,2009-07-21,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-02-25,2010-03-19,,不分配不转增,,,--,股东大会预案,--,--
2010中报,2010-08-23,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-30,2011-04-27,,不分配不转增,,,--,股东大会预案,--,--
2011年报,2012-03-01,2012-04-28,2012-05-14,10派0.5元(含税),2012-05-17,2012-05-18,1046.90万,实施方案,45.45%,0.21%
2012中报,2012-08-30,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-04-02,2013-04-24,,不分配不转增,,,--,股东大会预案,--,--
2013中报,2013-08-08,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-04-22,2014-05-16,,不分配不转增,,,--,股东大会预案,--,--
2014中报,2014-08-22,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-13,2015-04-09,2015-04-16,10转10股,2015-04-22,2015-04-23,--,实施方案,--,--
2015中报,2015-07-31,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-26,2016-04-22,2016-05-18,10派0.60元(含税),2016-05-24,2016-05-25,3052.56万,实施方案,54.55%,0.28%
2016中报,2016-08-26,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-08,2017-04-29,2017-06-02,10派0.18元(含税),2017-06-07,2017-06-08,915.77万,实施方案,30%,0.1%
2017中报,2017-08-26,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-21,2018-05-17,2018-06-22,10派0.28元(含税),2018-06-28,2018-06-29,1424.53万,实施方案,31.11%,0.23%
2018中报,2018-08-25,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-30,2019-04-23,2019-05-23,10派0.35元(含税),2019-05-29,2019-05-30,1780.66万,实施方案,31.82%,0.31%
2019中报,2019-08-17,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-21,2020-05-28,10派0.37元(含税),2020-06-03,2020-06-04,1882.42万,实施方案,30.83%,0.38%
2020中报,2020-08-22,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-24,2021-06-10,10派0.33元(含税),2021-06-17,2021-06-18,1678.91万,实施方案,33%,0.3%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-04-28,2022-06-07,10派0.5元(含税),2022-06-10,2022-06-13,2543.80万,实施方案,40.72%,0.37%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-05-18,2023-06-21,10派0.57元(含税),2023-06-29,2023-06-30,2899.94万,实施方案,40.8%,0.43%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-17,2024-06-13,10派0.57元(含税),2024-06-19,2024-06-20,2899.94万,实施方案,41.91%,--
