报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1995年报,1996-04-18,1996-05-25,1996-06-13,10送3股派2元(含税),1996-06-18,1996-06-19,1000.00万,实施方案,--,1.64%
1996年报,1997-04-08,1997-06-19,1997-07-22,10派1.78元(含税),1997-07-31,1997-08-01,1300.00万,实施方案,--,2.1%
1997年报,1998-03-04,1998-04-17,1998-06-16,10派1.8元(含税),1998-06-19,1998-06-22,1302.00万,实施方案,72%,1.33%
1998年报,1999-03-25,1999-06-29,,不分配不转增,,,--,股东大会预案,--,--
1999中报,1999-07-31,1999-09-01,1999-09-03,10送2股转6股,1999-09-08,1999-09-09,--,实施方案,--,--
1999年报,2000-03-09,2000-06-21,,不分配不转增,,,--,股东大会预案,--,--
2000中报,2000-07-25,2000-09-13,,不分配不转增,,,--,股东大会预案,--,--
2000年报,2001-01-20,2001-05-17,2001-06-14,10派0.7元(含税),2001-06-21,2001-06-22,911.00万,实施方案,33.33%,0.23%
2001中报,2001-08-11,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-02-28,2002-04-30,2002-05-21,10派1元(含税),2002-05-24,2002-05-27,1301.80万,实施方案,43.48%,0.61%
2002中报,2002-07-23,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-01-16,2003-04-17,2003-04-30,10派1元(含税),2003-05-14,2003-05-15,1301.80万,实施方案,27.03%,0.73%
2003中报,2003-08-06,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-02-20,2004-03-23,2004-04-03,10送3股转1股派0.75元(含税),2004-04-07,2004-04-08,976.35万,实施方案,17.86%,0.39%
2004中报,2004-08-20,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-02-02,2005-03-10,,不分配不转增,,,--,股东大会预案,--,--
2005中报,2005-07-22,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-06,2006-04-07,2006-05-11,10派2.5元(含税),2006-05-16,2006-05-17,4556.30万,实施方案,59.52%,2.24%
2006中报,2006-08-11,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-28,2007-04-19,2007-05-31,10派2元(含税),2007-06-05,2007-06-06,3645.04万,实施方案,66.67%,0.79%
2007中报,2007-07-16,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-08,2008-04-30,2008-05-12,10送1股转7股派2元(含税),2008-05-15,2008-05-16,4080.97万,实施方案,27.03%,0.64%
2008中报,2008-07-19,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-02-11,2009-03-05,2009-03-12,10派1.5元(含税),2009-03-17,2009-03-18,5509.31万,实施方案,28.85%,1.04%
2009中报,2009-07-20,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-03-25,2010-04-24,2010-04-30,10送2股转4股派1.5元(含税),2010-05-06,2010-05-07,5629.31万,实施方案,21.43%,0.48%
2010中报,2010-07-28,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-02-23,2011-03-18,,不分配不转增,,,--,股东大会预案,--,--
2011中报,2011-07-19,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-03,2012-03-30,2012-05-11,10派1.50元(含税),2012-05-16,2012-05-17,9419.70万,实施方案,23.81%,1.4%
2012中报,2012-08-10,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-01-26,2013-02-20,2013-03-28,10派2.3元(含税),2013-04-02,2013-04-03,1.44亿,实施方案,50%,2.41%
2013中报,2013-07-31,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-02-15,2014-03-12,2014-03-25,10转6股派2元(含税),2014-03-28,2014-03-31,1.37亿,实施方案,37.74%,1.15%
