报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019年报,2020-04-23,2020-05-15,2020-06-04,10派0.33元(含税),2020-06-10,2020-06-11,4012.55万,实施方案,7.24%,0.08%
2020中报,2020-07-29,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-30,2021-05-28,2021-06-08,10派0.7373元(含税),2021-06-16,2021-06-17,9733.04万,实施方案,8.82%,0.1%
2021中报,2021-08-19,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-23,2022-05-28,2022-06-18,10派1.718元(含税),2022-06-23,2022-06-24,2.27亿,实施方案,9.74%,0.3%
2022中报,2022-08-19,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-28,2023-05-20,2023-06-03,10派1.983元(含税),2023-06-08,2023-06-09,2.62亿,实施方案,10%,0.37%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-25,2024-06-12,10派1.118元(含税),2024-06-17,2024-06-18,1.48亿,实施方案,9.98%,0.28%
2024中报,2024-08-31,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-30,2025-05-24,,10派0.58元(含税),,,7699.67万,股东大会预案,10.06%,--
