报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-03-25,2017-04-21,2017-06-13,10派5.00元(含税),2017-06-16,2017-06-19,1.11亿,实施方案,84.75%,2.75%
2017中报,2017-08-26,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-03-07,2018-04-14,2018-05-10,10转4股派1.00元(含税),2018-05-15,2018-05-16,2210.80万,实施方案,32.26%,0.69%
2018中报,2018-08-18,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-08,2019-05-01,2019-05-13,10派1元(含税),2019-05-16,2019-05-17,3912.34万,实施方案,45.45%,1.3%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-15,2020-05-07,2020-05-15,10转4股派1.20元(含税),2020-05-20,2020-05-21,4727.84万,实施方案,32.43%,1.24%
2020中报,2020-08-25,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-15,2021-05-08,2021-06-17,10派1元(含税),2021-06-22,2021-06-23,5515.82万,实施方案,28.57%,1.34%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-09,2022-04-30,2022-05-25,10派1.3元(含税),2022-05-31,2022-06-01,7605.30万,实施方案,30.23%,1.48%
2022中报,2022-08-11,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-19,2023-05-10,2023-06-15,10派0.8元(含税),2023-06-20,2023-06-21,4969.93万,实施方案,33.33%,0.94%
2023中报,2023-08-18,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-28,2024-06-07,2024-06-25,10派1.5元(含税),2024-06-28,2024-07-01,9318.63万,实施方案,30.61%,1.47%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-18,2025-05-10,,10派0.9元(含税),,,5591.18万,股东大会预案,31.03%,--
