报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015年报,2016-05-30,2016-06-20,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-08-15,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-28,2017-04-28,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-08,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-10,2018-05-04,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-20,2018-09-05,2018-09-11,10转145股派12.30元(含税),2018-09-20,2018-09-21,1275.51万,实施方案,216.74%,--
2018年报,2019-04-15,2019-05-06,2019-05-16,10派0.68元(含税),2019-05-28,2019-05-29,1093.00万,实施方案,85%,--
2019中报,2019-08-21,2019-09-12,2019-09-17,10派0.70元(含税),2019-09-25,2019-09-26,1125.15万,实施方案,70%,--
2019年报,2020-04-10,2020-05-08,2020-05-12,10派0.8元(含税),2020-05-19,2020-05-20,1285.88万,实施方案,30.77%,--
2020中报,2020-08-26,2020-09-11,2020-09-16,10派2.18元(含税),2020-09-18,2020-09-21,3504.02万,实施方案,83.85%,--
2020年报,2021-04-29,2021-05-20,2021-05-24,10派1.0元(含税),2021-05-28,2021-05-31,1607.35万,实施方案,23.26%,--
2021中报,2021-08-30,2021-09-15,2021-09-17,10派1.00元(含税),2021-09-27,2021-09-28,1607.35万,实施方案,50%,--
2021年报,2022-03-25,2022-04-15,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-24,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-21,2023-04-11,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-07-20,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-29,2024-05-21,2024-07-06,10派1元(含税),2024-07-11,2024-07-12,2143.13万,实施方案,27.78%,0.57%
2024中报,2024-08-27,2024-09-13,2024-10-31,10派0.35元(含税),2024-11-05,2024-11-06,750.10万,实施方案,31.82%,0.19%
2024年报,2025-04-29,,,10派0.35元(含税),,,750.10万,董事会预案,19.44%,--
2025中报,2025-04-29,,,分红金额不超过相应期间归属于上市公司股东净利润。,,,--,董事会预案,--,--
