报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-04-25,2017-05-15,2017-06-16,10转5股派2.00元(含税),2017-06-22,2017-06-23,1658.44万,实施方案,20.62%,0.4%
2017中报,2017-08-23,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-15,2018-06-21,10转3股派1.25元(含税),2018-06-28,2018-06-29,1552.93万,实施方案,25%,0.53%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-25,2019-05-16,2019-06-04,10派0.5元(含税),2019-06-11,2019-06-12,776.00万,实施方案,18.52%,0.32%
2019中报,2019-08-29,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-24,2020-05-15,2020-06-16,10派0.5元(含税),2020-06-22,2020-06-23,776.00万,实施方案,11.9%,0.18%
2020中报,2020-08-28,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-24,2021-05-15,2021-05-28,10转5股派1.00元(含税),2021-06-03,2021-06-04,1552.01万,实施方案,11.36%,0.2%
2021中报,2021-08-18,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-14,2022-06-02,10派1.002428元(含税),2022-06-09,2022-06-10,2620.80万,实施方案,19.65%,0.61%
2022中报,2022-08-17,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-18,2023-06-09,10派0.5元(含税),2023-06-15,2023-06-16,1310.52万,实施方案,22.73%,0.28%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-20,2024-05-11,2024-05-17,10派1.5元(含税),2024-05-23,2024-05-24,3911.11万,实施方案,27.27%,1.02%
2024中报,2024-08-23,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-22,2025-05-14,,10派2元(含税),,,5194.43万,股东大会预案,27.4%,--
