报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2015中报,2015-08-20,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-15,2016-05-14,2016-06-01,10转10股派2.00元(含税),2016-06-06,2016-06-07,2000.00万,实施方案,33.33%,0.48%
2016中报,2016-08-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-21,2017-05-13,2017-05-22,10派0.6元(含税),2017-05-25,2017-05-26,1200.00万,实施方案,35.29%,0.37%
2017中报,2017-08-29,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-25,2018-05-19,2018-07-10,10派0.15元(含税),2018-07-13,2018-07-16,329.93万,实施方案,34.32%,0.12%
2018中报,2018-08-28,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-03-20,2019-04-23,2019-06-21,10派0.15元(含税),2019-06-26,2019-06-27,329.93万,实施方案,35.21%,0.13%
2019中报,2019-08-20,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-28,2020-05-21,2020-07-01,10派1.65元(含税),2020-07-06,2020-07-07,5065.93万,实施方案,44.43%,1.23%
2020中报,2020-08-26,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-27,2021-05-29,2021-07-21,10派1.5元(含税),2021-07-26,2021-07-27,4605.39万,实施方案,46.6%,1.05%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-28,,不分配不转增,,,--,股东大会预案,--,--
2022中报,2022-08-23,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-25,2023-05-19,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-28,,10派0.68元(含税),,,2178.90万,股东大会预案,29.07%,--
