报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1993年报,1994-06-10,1994-07-12,1994-08-17,10送2.5股派0.4元(含税),1994-08-30,1994-08-31,758.38万,实施方案,11.17%,0.64%
1994年报,1995-04-08,1995-05-09,1995-11-09,10派0.5元(含税),1995-11-21,1995-11-22,948.00万,实施方案,--,0.98%
1995年报,1996-04-27,1996-05-29,1996-06-07,10送3股派1.5元(含税),1996-06-10,1996-06-11,3063.18万,实施方案,--,0.81%
1996年报,1997-04-04,1997-05-06,1997-06-16,10送6股转4股派2元(含税),1997-06-19,1997-06-20,5311.00万,实施方案,--,0.35%
1997年报,1998-03-10,1998-04-10,1998-06-17,10派1.2元(含税),1998-06-22,1998-06-23,6373.00万,实施方案,--,0.41%
1998中报,1998-08-10,,,不分配不转增,,,--,董事会预案,--,--
1998年报,1999-03-23,1999-04-24,1999-05-04,10送1股转2股派3元(含税),1999-05-07,1999-05-10,1.69亿,实施方案,35.05%,1.36%
1999中报,1999-08-24,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-04-27,2000-05-31,2000-06-06,10派0.3元(含税),2000-06-12,2000-06-13,2199.00万,实施方案,7.03%,0.11%
2000中报,2000-08-21,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-03-02,2001-04-04,2001-05-17,10派0.5元(含税),2001-05-24,2001-05-25,3665.00万,实施方案,24.3%,0.29%
2001中报,2001-08-28,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-04-12,2002-05-28,2002-07-05,10派0.6元(含税),2002-07-10,2002-07-11,4397.59万,实施方案,-500%,0.4%
2002中报,2002-08-14,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-04-24,2003-05-28,2003-07-11,10派1元(含税),2003-07-17,2003-07-18,7329.32万,实施方案,125%,0.69%
2003中报,2003-08-25,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-04-26,2004-06-10,2004-06-25,10派1元(含税),2004-06-30,2004-07-01,7329.32万,实施方案,33.33%,0.85%
2004中报,2004-08-20,,,不分配不转增,,,--,董事会预案,--,--
2004年报,2005-04-11,2005-05-17,2005-06-15,10派1.5元(含税),2005-06-21,2005-06-22,1.10亿,实施方案,48.29%,1.94%
2005中报,2005-08-19,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-04-25,2006-06-07,2006-06-09,10送2股派1.5元(含税),2006-06-14,2006-06-15,1.10亿,实施方案,34.86%,1.6%
2006中报,2006-08-25,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-04-23,2007-06-08,2007-06-11,10派4元(含税),2007-06-14,2007-06-15,3.52亿,实施方案,105.62%,2.11%
2007中报,2007-08-22,,,不分配不转增,,,--,董事会预案,--,--
2007年报,2008-04-19,2008-05-13,2008-06-06,10派4元(含税),2008-06-12,2008-06-13,3.52亿,实施方案,49.6%,4.52%
2008中报,2008-08-27,,,不分配不转增,,,--,董事会预案,--,--
2008年报,2009-04-23,2009-05-16,2009-06-18,10派1.5元(含税),2009-06-23,2009-06-24,1.32亿,实施方案,41.69%,1.35%
2009中报,2009-08-28,,,不分配不转增,,,--,董事会预案,--,--
2009年报,2010-04-24,2010-05-15,2010-06-03,10送2股转3股派2元(含税),2010-06-09,2010-06-10,1.76亿,实施方案,68.03%,1.27%
2010中报,2010-08-31,,,不分配不转增,,,--,董事会预案,--,--
2010年报,2011-03-31,2011-04-22,2011-06-10,10派1.5元(含税),2011-06-17,2011-06-20,1.98亿,实施方案,51.49%,1.82%
2011中报,2011-08-31,,,不分配不转增,,,--,董事会预案,--,--
2011年报,2012-03-30,2012-04-24,2012-06-15,10派1元(含税),2012-06-21,2012-06-25,1.32亿,实施方案,52.47%,1.77%
2012中报,2012-08-31,,,不分配不转增,,,--,董事会预案,--,--
2012年报,2013-03-29,2013-04-26,2013-06-07,10派0.20元(含税),2013-06-18,2013-06-19,2638.56万,实施方案,28.21%,0.36%
2013中报,2013-08-30,,,不分配不转增,,,--,董事会预案,--,--
2013年报,2014-03-31,2014-04-28,2014-06-12,10派0.5元(含税),2014-06-18,2014-06-19,7356.30万,实施方案,29.24%,0.84%
2014中报,2014-08-30,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-03-30,2015-04-22,2015-06-12,10派0.50元(含税),2015-06-17,2015-06-18,7356.30万,实施方案,37.54%,0.29%
2015中报,2015-08-28,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-31,2016-04-23,2016-06-08,10派0.50元(含税),2016-06-15,2016-06-16,7356.30万,实施方案,40.72%,0.58%
2016中报,2016-08-31,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-03-31,2017-04-26,2017-06-15,10派0.50元(含税),2017-06-21,2017-06-22,7356.30万,实施方案,34.32%,0.57%
2017中报,2017-08-25,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-12,2018-05-10,2018-06-21,10派0.50元(含税),2018-06-27,2018-06-28,7356.30万,实施方案,13.59%,0.75%
2018中报,2018-08-18,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-20,2019-05-18,2019-06-20,10派1.00元(含税),2019-06-26,2019-06-27,1.47亿,实施方案,27.75%,1.2%
2019中报,2019-08-31,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-24,2020-05-16,2020-06-11,10派0.60元(含税),2020-06-17,2020-06-18,8827.56万,实施方案,25.05%,0.27%
2020中报,2020-08-31,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-30,2021-05-22,2021-06-04,10派1.6元(含税),2021-06-09,2021-06-10,2.50亿,实施方案,27.46%,0.89%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-21,2022-05-13,2022-06-11,10派1.5元(含税),2022-06-16,2022-06-17,2.34亿,实施方案,29.62%,1.32%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-21,2023-06-16,2023-07-19,10派1.3元(含税),2023-07-25,2023-07-26,2.03亿,实施方案,30.78%,0.66%
2023中报,2023-08-30,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-11,2024-05-10,2024-06-20,10派1.3元(含税),2024-06-26,2024-06-27,2.03亿,实施方案,31.47%,0.88%
2024中报,2024-08-30,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-25,2025-05-22,,10派1.9元(含税),,,2.97亿,股东大会预案,31.87%,--
