报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2014年报,2015-04-14,2015-05-08,,不分配不转增,,,--,股东大会预案,--,--
2015中报,2015-08-27,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-04-27,2016-05-18,,不分配不转增,,,--,股东大会预案,--,--
2016中报,2016-07-29,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-12,2017-05-03,,不分配不转增,,,--,股东大会预案,--,--
2017中报,2017-08-23,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-02-12,,,不分配不转增,,,--,董事会预案,--,--
2018中报,2018-08-01,2018-08-17,2018-09-03,10派2元(含税),2018-09-10,2018-09-11,1562.00万,实施方案,95.24%,--
2018年报,2019-04-11,2019-05-06,2019-05-20,10派1.2元(含税),2019-05-27,2019-05-28,937.20万,实施方案,19.05%,--
2019中报,2019-08-26,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-29,2020-05-20,2020-07-07,10派1.5元(含税),2020-07-17,2020-07-20,1219.50万,实施方案,51.72%,--
2020中报,2020-08-11,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-22,2021-05-13,2021-05-14,10派1.1元(含税),2021-05-26,2021-05-27,930.82万,实施方案,13.1%,--
2021中报,2021-08-19,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-17,2022-06-23,10派2.5元(含税),2022-06-30,2022-07-01,2690.50万,实施方案,26.88%,--
2022中报,2022-08-24,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-07,2023-04-28,2023-06-06,10派1.50元(含税),2023-06-15,2023-06-16,1614.30万,实施方案,17.65%,--
2023中报,2023-08-10,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-08,2024-04-30,2024-06-04,10转4股派1.2元(含税),2024-06-12,2024-06-13,1291.44万,实施方案,11.11%,--
2024中报,2024-08-20,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-22,2025-05-14,,10派1元(含税),,,1506.68万,股东大会预案,12.5%,--
