报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
1996年报,1997-04-29,1997-05-31,1997-05-31,10送1股,1997-06-05,1997-06-06,--,实施方案,--,--
1997年报,1998-02-24,1998-03-31,1998-04-07,10送1转增6股,1998-04-10,1998-04-13,--,实施方案,--,--
1998年报,1999-03-26,1999-04-29,1999-04-29,10送2转增5股,1999-05-07,1999-05-10,--,实施方案,--,--
1999中报,1999-07-22,,,不分配不转增,,,--,董事会预案,--,--
1999年报,2000-02-18,2000-04-18,2000-05-24,10送4股转1股,2000-05-29,2000-05-30,--,实施方案,--,--
2000中报,2000-07-18,,,不分配不转增,,,--,董事会预案,--,--
2000年报,2001-02-28,2001-04-14,2001-05-23,10派0.3元(含税),2001-05-30,2001-05-31,931.01万,实施方案,18.18%,0.25%
2001中报,2001-08-11,,,不分配不转增,,,--,董事会预案,--,--
2001年报,2002-03-20,2002-04-24,2002-06-11,10派0.65元(含税),2002-06-14,2002-06-17,2017.20万,实施方案,60.19%,0.82%
2002中报,2002-08-21,,,不分配不转增,,,--,董事会预案,--,--
2002年报,2003-03-28,2003-04-29,2003-06-18,10股派0.35元(含税),2003-06-23,2003-06-24,1086.18万,实施方案,38.04%,0.51%
2003中报,2003-08-20,,,不分配不转增,,,--,董事会预案,--,--
2003年报,2004-03-20,2004-04-29,,不分配不转增,,,--,股东大会预案,--,--
2004中报,2004-08-20,2004-09-23,2004-10-12,10转增10股,2004-10-15,2004-10-18,--,实施方案,--,--
2004年报,2005-03-18,2005-04-20,2005-08-09,10派0.2元(含税),2005-08-12,2005-08-15,1241.36万,实施方案,24.36%,0.64%
2005中报,2005-08-27,,,不分配不转增,,,--,董事会预案,--,--
2005年报,2006-03-28,2006-04-29,2006-06-23,10派0.3元(含税),2006-06-28,2006-06-29,1862.03万,实施方案,30%,0.54%
2006中报,2006-08-26,,,不分配不转增,,,--,董事会预案,--,--
2006年报,2007-03-15,2007-04-07,2007-05-24,10派0.4元(含税),2007-05-29,2007-05-30,2482.71万,实施方案,33.33%,0.25%
2007中报,2007-08-17,,,不分配不转增,,,--,董事会预案,--,--
