报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2018年报,2019-04-25,2019-05-20,2019-06-18,10派5.25元(含税),2019-06-24,2019-06-25,4200.00万,实施方案,24.53%,1.32%
2019中报,2019-08-27,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-27,2020-05-23,2020-07-06,10转4股派1.26元(含税),2020-07-09,2020-07-10,1045.36万,实施方案,29.3%,0.24%
2020中报,2020-08-17,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-31,2021-04-29,2021-06-11,10转4股派5.00元(含税),2021-06-17,2021-06-18,5809.86万,实施方案,23.81%,2.2%
2021中报,2021-08-04,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-07,2022-04-29,2022-05-12,10派1.77元(含税),2022-05-18,2022-05-19,2873.57万,实施方案,24.58%,1.44%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-29,2023-05-23,2023-06-09,10派0.6999元(含税),2023-06-14,2023-06-15,1136.06万,实施方案,11.29%,0.52%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-26,2024-05-21,,不分配不转增,,,--,股东大会预案,--,--
