报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,AH分红总额,方案进度,股利支付率,税前分红率
2020年报,2021-03-31,2021-05-12,2021-07-01,10派0.50元(含税),2021-07-07,2021-07-08,1750.39万,实施方案,12.2%,0.21%
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-31,2022-05-27,2022-07-15,10派0.5元(含税),2022-07-21,2022-07-22,1702.39万,实施方案,11.63%,0.23%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-01,2023-05-26,2023-07-15,10派1元(含税),2023-07-20,2023-07-21,3404.77万,实施方案,18.52%,0.51%
2023中报,2023-08-31,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-27,2024-05-01,2024-06-22,10派2.2元(含税),2024-06-27,2024-06-28,7678.00万,实施方案,30.99%,--
