报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2019中报,2019-08-19,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-03-20,2020-04-24,2020-05-08,10派2.5元(含税),2020-05-13,2020-05-14,1.00亿,实施方案,36.09%,0.96%
2020中报,2020-08-20,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-03-25,2021-04-15,2021-04-22,10派3.6元(含税),2021-04-27,2021-04-28,1.44亿,实施方案,45.44%,2.28%
2021中报,2021-08-26,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-03-30,2022-04-21,2022-05-28,10转3股派4.2元(含税),2022-06-02,2022-06-06,1.68亿,实施方案,57.44%,2.45%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-26,2023-05-17,2023-05-24,10转3股派4元(含税),2023-05-29,2023-05-30,2.09亿,实施方案,53.3%,2.62%
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-25,2024-05-17,2024-06-19,10转1股派3元(含税),2024-06-25,2024-06-26,2.03亿,实施方案,73.01%,--
