报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2016年报,2017-03-16,2017-04-07,2017-05-09,10派2.00元(含税),2017-05-15,2017-05-16,2000.00万,实施方案,31.25%,0.47%
2017中报,2017-08-15,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-24,2018-05-16,2018-05-29,10派2.5元(含税),2018-06-05,2018-06-06,2522.55万,实施方案,40.6%,0.82%
2018中报,2018-08-24,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-02,2019-04-27,2019-06-14,10派2.5元(含税),2019-06-20,2019-06-21,2494.38万,实施方案,38.44%,0.72%
2019中报,2019-08-16,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-24,2020-05-21,,不分配不转增,,,--,股东大会预案,--,--
2020中报,2020-08-28,2020-09-15,2020-09-16,10派2.50元(含税),2020-09-22,2020-09-23,3038.54万,实施方案,-318.88%,0.71%
2020年报,2021-04-28,2021-05-20,,不分配不转增,,,--,股东大会预案,--,--
2021中报,2021-08-27,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-26,2022-05-18,2022-05-24,10派2.5元(含税),2022-05-30,2022-05-31,2928.59万,实施方案,85.76%,1.45%
2022中报,2022-08-30,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-22,2023-05-17,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-29,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-31,2024-06-04,10派2元(含税),2024-06-12,2024-06-13,2402.29万,实施方案,-71.86%,1.06%
2024中报,2024-08-28,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-04-23,2025-05-16,,不分配不转增,,,--,股东大会预案,--,--
