报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,AH分红总额,方案进度,股利支付率,税前分红率
2021中报,2021-10-13,2021-11-10,2021-12-09,10派4.5元(含税),2021-12-16,2021-12-17,6.37亿,实施方案,76.27%,0.57%
2021年报,2022-03-30,2022-06-18,2022-07-14,10派4.5元(含税),2022-07-21,2022-07-22,6.37亿,实施方案,27.61%,0.71%
2022中报,2022-08-27,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-03-31,2023-06-28,2023-08-01,10派5.5元(含税),2023-08-07,2023-08-08,7.79亿,实施方案,30.56%,1.23%
2023中报,2023-08-23,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-03-29,2024-06-28,2024-08-01,10派7.8元(含税),2024-08-07,2024-08-08,11.01亿,实施方案,35.62%,1.41%
2024中报,2024-08-24,,,不分配不转增,,,--,董事会预案,--,--
2024年报,2025-03-29,,,10派10元(含税),,,8.69亿,董事会预案,38.17%,--
