报告期,董事会日期,股东大会预案公告日期,实施公告日,分红方案说明,A股股权登记日,A股除权除息日,分红总额,方案进度,股利支付率,税前分红率
2013年报,2014-04-03,2014-04-25,2014-05-07,10送5股转5股派4元(含税),2014-05-12,2014-05-13,2476.00万,实施方案,36.36%,1.07%
2014中报,2014-07-31,,,不分配不转增,,,--,董事会预案,--,--
2014年报,2015-04-18,2015-05-12,2015-05-21,10转10股派0.8元(含税),2015-05-26,2015-05-27,990.40万,实施方案,21.62%,0.16%
2015中报,2015-08-07,,,不分配不转增,,,--,董事会预案,--,--
2015年报,2016-03-23,2016-04-14,2016-05-13,10转10股派0.4元(含税),2016-05-18,2016-05-19,1087.90万,实施方案,18.67%,0.09%
2016中报,2016-08-18,,,不分配不转增,,,--,董事会预案,--,--
2016年报,2017-04-14,2017-05-09,2017-05-12,10派0.20元(含税),2017-05-18,2017-05-19,1087.90万,实施方案,23.78%,0.13%
2017中报,2017-07-21,,,不分配不转增,,,--,董事会预案,--,--
2017年报,2018-04-13,2018-05-05,,不分配不转增,,,--,股东大会预案,--,--
2018中报,2018-08-22,,,不分配不转增,,,--,董事会预案,--,--
2018年报,2019-04-23,2019-05-15,,不分配不转增,,,--,股东大会预案,--,--
2019中报,2019-08-28,,,不分配不转增,,,--,董事会预案,--,--
2019年报,2020-04-25,2020-05-19,2020-07-01,10派0.17元(含税),2020-07-08,2020-07-09,899.20万,实施方案,20.26%,0.15%
2020中报,2020-08-22,,,不分配不转增,,,--,董事会预案,--,--
2020年报,2021-04-17,2021-05-07,2021-06-22,10派0.17元(含税),2021-06-28,2021-06-29,899.20万,实施方案,14.47%,0.14%
2021中报,2021-08-25,,,不分配不转增,,,--,董事会预案,--,--
2021年报,2022-04-22,2022-05-13,2022-06-24,10派0.1元(含税),2022-06-30,2022-07-01,528.94万,实施方案,33.44%,0.14%
2022中报,2022-08-26,,,不分配不转增,,,--,董事会预案,--,--
2022年报,2023-04-27,2023-05-18,,不分配不转增,,,--,股东大会预案,--,--
2023中报,2023-08-26,,,不分配不转增,,,--,董事会预案,--,--
2023年报,2024-04-27,2024-05-20,,不分配不转增,,,--,股东大会预案,--,--
